carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1849.2
1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,4796.4
0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2496.2
0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4500.0
0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1111.6
0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1124.2
0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,978.2
1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5104.8
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1069.8
0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,527.0
1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,16028.0
1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,14845.0
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9338.4
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12376.4
0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2828.4
1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4724.6
0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,558.8
0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1187.8
1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4664.8
0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,569.6
1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4368.8
0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2167.0
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1177.8
0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,682.8
0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3388.6
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2252.8
0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,878.0
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,784.6
1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,16134.6
0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,540.6
0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4155.0
0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1302.6
1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9560.2
1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4558.8
0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1275.4
0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,1828.2
1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4723.4
1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5093.2
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,9341.4
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,646.0
1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2931.2
0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1346.4
1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5246.8
0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3498.6
1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6479.4
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,11473.4
0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1447.2
0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,866.0
0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,529.0
0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,547.8
0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,806.6
0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2603.8
1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,5863.4
0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,677.4
0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2029.0
1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,9745.6
1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,7523.4
0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2204.2
1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,14732.6
0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3994.8
0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1777.4
0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3010.2
2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,16708.2
0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,554.0
0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,472.4
0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1180.4
0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2054.8
1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,8114.2
2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,16581.2
1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,11140.4
0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1000.2
1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3729.2
1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7058.6
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4529.8
0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2195.6
0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1081.2
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5090.8
0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1629.8
0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2055.2
1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5151.2
0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,817.4
0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,974.2
0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,369.4
1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,4513.8
1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3988.4
0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,539.0
0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,719.8
0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,531.6
0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3157.0
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,8988.4
0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2478.8
0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,545.4
1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,8020.6
1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,8031.2
1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,5067.6
1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,10353.2
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2334.6
0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,1971.0
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,11139.4
0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,554.2
1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,7558.6
0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,775.2
0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,925.6
1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6785.6
0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,1052.2
1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6426.4
1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,10383.4
2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6484.0
1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,10888.0
0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2164.6
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,479.4
0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3242.4
0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1508.0
0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,3073.4
0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2972.4
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,10476.4
0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1931.4
0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,1985.8
0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1960.0
1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5600.2
0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,881.4
0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,521.0
0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,1181.0
0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,406.0
0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,747.2
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2277.6
0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,567.2
1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,5584.4
0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,3723.2
0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1298.8
1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5506.4
1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,5847.8
2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,18174.2
2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,16059.4
1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5732.0
0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4744.2
1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4353.4
0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,2706.8
0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1541.0
0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1611.6
1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6136.2
0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,438.8
2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,12528.4
1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,14027.0
0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1931.6
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3060.2
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1708.8
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,965.4
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5024.4
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,15242.8
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,942.0
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,809.2
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,10427.4
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5500.0
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,626.6
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,4771.6
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2069.4
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,844.0
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2536.8
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1299.8
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4662.8
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1115.2
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,10435.8
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2226.2
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,10318.0
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,417.2
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,414.2
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4712.2
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1593.4
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,6600.4
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13691.0
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2061.6
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1298.0
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,804.2
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,1905.0
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,7370.2
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,11166.0
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4746.4
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6210.2
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,850.0
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7189.2
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,644.0
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2461.4
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,632.8
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5652.4
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2037.0
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1057.8
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5556.0
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6310.0
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,2709.4
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9057.2
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1141.8
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2405.4
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1279.6
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2475.6
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,517.8
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,1025.2
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1708.6
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,910.6
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7662.8
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,1987.8
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,1140.4
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1436.8
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2453.6
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,4920.4
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14779.0
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,11394.2
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5342.4
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,831.8
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,688.4
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1029.4
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,547.8
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,7183.0
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,929.6
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9706.8
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2320.6
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,813.2
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2356.8
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5494.4
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4468.4
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,915.6
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,801.8
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4675.4
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,4445.4
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,685.4
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,5580.4
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,620.2
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,8938.4
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,3939.2
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6619.2
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,3723.6
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,2399.6
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,3130.6
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1557.0
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1064.8
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,4246.2
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2410.8
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,5287.2
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1616.4
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,536.0
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6915.0
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,761.6
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,3476.2
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6404.8
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,5948.8
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15373.0
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1347.6
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2522.4
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2307.2
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,10173.0
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,11171.4
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5844.8
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3531.4
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,11782.0
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1212.2
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4485.0
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3404.2
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,911.0
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1031.2
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,581.2
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2095.2
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,854.4
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,2901.0
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5507.2
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1083.6
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2046.8
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,2935.0
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,823.8
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,2192.0
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,795.6
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,693.4
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,2941.4
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2079.4
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1958.0
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,591.8
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,2933.4
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,7671.4
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7970.2
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,710.6
0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1905.4
1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,8585.8
0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,709.2
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,12157.4
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3447.2
0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,675.0
0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,437.2
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4541.2
0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1895.8
2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,14194.8
0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1541.8
0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,2833.4
0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1425.2
0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,852.2
2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,16742.4
0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,658.0
0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,764.4
0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1209.4
0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,680.8
0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1410.8
0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,609.0
0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,7828.2
0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,908.8
0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,693.4
1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7568.2
0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,477.4
1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6893.0
1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5932.0
1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6072.6
0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3523.4
0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,505.8
1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,8263.4
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,786.0
1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,3547.6
0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2256.4
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,4360.0
1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5673.2
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1067.8
2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,17640.2
0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,798.2
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4863.6
1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,7270.0
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,600.6
0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,518.0
1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5152.4
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1066.2
2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,15252.2
0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,503.6
0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1658.0
1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4682.8
0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,2573.2
1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,15676.4
0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,902.4
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4123.2
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4918.2
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,11573.4
0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,670.0
0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,2689.8
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,6069.8
0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,602.8
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,411.8
0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,430.8
0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,747.4
0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1522.0
0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,517.0
0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3066.2
0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,796.8
0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,671.0
0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2364.0
1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,12798.6
0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2260.4
1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,5215.0
0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1805.8
1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,6323.2
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4240.0
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3732.6
