carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3855.296956497307
0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1851.4744725258793
0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,1691.7380951605678
1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5893.8107481760035
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17795.185350638927
0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,780.7664831087782
0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,1312.2448485821028
1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,8939.528802656934
1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5766.249831277177
0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,-321.6159424118182
1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,6556.793342109582
0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2336.497837885809
0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,260.9788095995814
0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2969.305208495552
0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,2170.361117873061
1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,5366.118123948603
0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,2233.441244568538
1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9504.240557160407
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2042.6285948758964
1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7499.01652767648
0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,-1323.427659292608
0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,-1669.3155710613714
1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,5458.509897910288
0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,895.4121339182534
1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,8005.183868397662
2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,14215.431804013939
0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2287.9035988593664
0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1576.656776953269
0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,1271.7350049290767
0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2654.0469385616548
1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6371.684819462165
1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,9243.345511100255
1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4553.845512551619
1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6015.320064401245
0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,1932.5569283884256
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7772.2300568388655
0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,-907.5707100646796
0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,3859.1036590157933
0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,-993.4197032231555
1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5819.91694909412
0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2408.120939634365
0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,2013.0911179753116
1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5583.610175479576
1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6442.360265043997
0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3529.482882128507
1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9107.19007783073
0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1739.5149465221398
0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2399.892214378608
0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,2075.6684233982255
0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2707.1777478408626
0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,-695.3101346567851
0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,102.56606921875255
0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,2231.0561239377116
0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,346.1047760392148
1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7330.691688673476
0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,2601.3150059921104
0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,2998.4278668273196
0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1508.6250530753573
0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,2620.374241516364
1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,6093.486606394912
2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14787.481590467089
1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,8985.500238359242
1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5621.065292646605
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,1363.1992664007262
0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,1186.8158727840432
0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1272.2076152023224
0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,298.7977718664283
1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,9291.714207085133
0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,678.9523954685214
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9203.630463108128
0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2394.8834330840677
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,63.84706988681728
0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2832.4154675062878
1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,6014.523178589559
0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4644.4302388113665
0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,434.60552314674305
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,135.89674108763802
0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4806.4985761542575
1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,5279.179151728824
0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,359.52377581399924
1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,6326.603342633081
0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,-491.53714709943733
1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9755.858515722875
1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,4442.9651267325335
1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6045.56472281632
0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4778.649558686126
0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3420.2952701980716
1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,3577.141022313868
0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1900.5735640990283
0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,2388.47161416059
1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,6070.572707714891
0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,1742.0765422753088
1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,5671.321310301317
0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1791.3469233518103
0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,650.8852211233811
1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6634.951853169385
0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,441.95200386815714
1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4318.784728639623
1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5577.550127345528
1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,7623.443717987599
2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,14563.368230157621
0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1529.7118430132346
0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2954.250231893265
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2425.5608169272914
1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,8507.48904157193
2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,12771.065626562491
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5768.153632652598
1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,4437.490867177519
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13494.013604364283
0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1971.8586628187727
1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4391.35660541618
0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3787.46005410278
0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,690.5736939229159
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1331.6432046851774
0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,-99.58949341534662
0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2078.3916712758605
0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,1042.658433857427
0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3393.6255368569696
1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5855.154211674819
0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,832.8266976298614
0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,3014.237849588944
0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3448.7696886993913
0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,1467.323496717691
0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,1628.580625346713
0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,15.277039577436426
0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,-182.49362339129448
0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3603.323838463399
0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,1697.0961591735527
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,2612.482219825592
0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,-516.8485429186835
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3355.021083729261
1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8664.312119047272
1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7298.998184861792
0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,763.3835699877704
0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1383.6610987409317
1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,6638.476742127879
0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,56.25663179890171
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,11042.270741544102
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3756.906123343619
0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,-241.16246891707215
0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,-1069.971310987095
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,5313.934239025804
0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2485.2653056152935
2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,13739.680422790521
0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1102.6099100387796
0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,3307.793895416257
0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,2091.058152962291
0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,1754.0533327799826
2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,14561.387518831265
0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,409.2829718558637
0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,1347.515985478935
0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1004.8605141883604
0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,625.5862005012655
0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1475.8911226120822
0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,28.544810889069595
0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,6535.092750045667
0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,2156.419473020828
0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,-129.2438279223975
1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,8953.349388463826
0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,-1180.5903864106467
1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,8272.012015214188
1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5345.003558631646
1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,7522.923997213769
0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,4257.457851593448
0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,1093.5882008347403
1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,10252.374406152978
0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,1151.4019977773046
1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,4927.7062377194925
0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2376.9278656790516
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,4439.857657431161
1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,6038.679916836707
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,403.63187993461815
2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,14392.409086889389
0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,415.14622099440066
1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,5407.289288897689
1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,8986.702275553787
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,-284.2068096812127
0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,-1040.4448951472218
1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,6300.531523320884
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,485.776538168117
2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,14384.383118707361
0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,-1300.0959001424835
0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1625.3565337086425
1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,5585.84731640302
0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3006.138077387354
1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,11191.241063002106
0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1030.2548932979375
1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4683.699219098122
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4456.561594961671
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,9349.548963988991
0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,-143.33941056022195
0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,3185.165192707955
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,5951.345758787276
0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,-622.6768710179736
0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,352.80474338378053
0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,-1377.4346308099598
0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,-89.70743961432208
0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1406.8109654351006
0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,-722.7239386257784
0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3753.1385495735326
0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,3.7137825747263378
0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,752.5324579344765
0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2568.7125595467646
1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,10638.934050555892
0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2166.092382436282
1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4977.324700016676
0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2557.8783839959037
1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5684.249543196262
0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4545.571218074769
0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3687.079948212358
0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,185.87014291606692
1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,8718.309979728454
0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,4200.870813743886
0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,3288.750724382268
1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,9285.985248596045
0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,-43.63793479084279
0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,4525.876721300097
1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6874.618642425392
1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4994.003915648729
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,430.0975869239064
0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,516.8268740135222
0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,1397.4021999556176
1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,5476.418265362803
1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,5816.544561153683
1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,6218.571923662619
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,4894.05848251285
0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,-222.1851234195251
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,1884.5393684161195
0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,4571.500272368137
1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,5023.871085421366
1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,8339.436906604014
0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2632.0411091918554
1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,7964.605630688775
1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,4490.079702149391
1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,5210.906719240176
0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,79.92467929868008
0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,1894.967600585897
1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6388.226592998082
0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,656.4522095817488
0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4844.338041585559
0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1430.1805807787118
0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,887.480860572356
0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,230.5894355624746
0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1804.1683243814045
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1828.2729792550713
1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,10395.559361024152
0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,-360.1712596564107
0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,-229.36943883507365
0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,610.3815308237058
0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,1394.002477449078
2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,14233.440532072198
0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1554.112996734992
0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,4408.0596856071115
0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,891.1431916269908
0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,1071.5287699987152
1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,11203.722372163369
0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,350.98653889893876
1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6479.315853898281
1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,10002.722092625025
1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5413.990112270565
0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1805.5768946051453
0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,806.3092411572093
2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,13594.191397270783
0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4574.154859857626
1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,4965.212635993708
1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,6117.8534705852035
0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,-1181.6771167161833
1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,11069.800723759998
0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1854.1259085686766
0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,80.1472774724175
0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1476.3866703587478
0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,3132.345728628487
0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1874.0787822668285
1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5696.471273936284
0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,4495.0961848922
1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,6519.568411925904
0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,282.43420121772124
2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,13733.66345580659
1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,6005.89968403075
0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,1593.1597140493946
0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1862.9200158938133
1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,6022.6091644241405
1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,6665.536048689879
0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,3151.6346943392477
0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,461.87786156073935
1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,6488.940165277061
0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,739.9897446158307
1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,4856.715422167794
0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3197.9901603995727
1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,7274.804782962121
0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1963.8234449099823
1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,11802.427172446509
0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,-1.9644066773039413
0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,519.5201897086667
0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,-427.5803187324932
0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,440.4607413514177
0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,934.8883252825012
0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,3874.2191664520183
0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,599.892947111272
0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,4319.373879924351
1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,5176.827555364336
0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2456.3453767940505
0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,864.0589419150806
1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,6372.344149227787
1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,3512.6999431850168
0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,1188.1756512828529
0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,2854.6403124039457
1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,11200.78357969771
0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,729.9940006388902
1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,5698.104417223347
2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,13402.484126535392
1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,7179.294285607082
0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,413.48530101698134
1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,5041.2422594333675
1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,7297.328376610929
0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,725.0170194935586
0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,2395.8769923620007
0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,-639.9607376696563
0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,937.026321116276
0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,-635.2119942157383
2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,15459.056946910727
0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,3969.344900327455
0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,-783.1798681223668
0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,1698.0688000717023
